timestamp,git_commit,git_dirty,vivado_version,bitstream_sha256,board_id,net,layer,clock_mhz,source,duration_s,num_inferences,channel,B,s,m,values_checked_exact,values_checked_saturated,mismatches,first_mismatch_v,m_rne,delta_from_rne,mismatches_rne,candidates_tried,sat_seed,ref_float_vs_exact_diffs,s_in_range
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,39,48,58,205899339907027,363963,1000004,0,,205899339907027,0,0,1,"default_rng([20260924, 0, 3, 39])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,40,32,41,3751688149,152397,1000004,0,,3751688149,0,0,1,"default_rng([20260924, 0, 3, 40])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,40,40,49,960432166027,152397,1000004,0,,960432166027,0,0,1,"default_rng([20260924, 0, 3, 40])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,40,48,57,245870634502861,152397,1000004,0,,245870634502861,0,0,1,"default_rng([20260924, 0, 3, 40])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,41,32,41,3756922063,152185,1000004,0,,3756922063,0,0,1,"default_rng([20260924, 0, 3, 41])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,41,40,49,961772048005,152185,1000004,0,,961772048005,0,0,1,"default_rng([20260924, 0, 3, 41])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,41,48,57,246213644289290,152185,1000004,0,,246213644289290,0,0,1,"default_rng([20260924, 0, 3, 41])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,42,32,41,2187945079,261317,1000004,0,,2187945079,0,0,1,"default_rng([20260924, 0, 3, 42])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,42,40,49,560113940129,261317,1000004,0,,560113940129,0,0,1,"default_rng([20260924, 0, 3, 42])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,42,48,57,143389168673135,261317,1000004,0,,143389168673135,0,0,1,"default_rng([20260924, 0, 3, 42])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,43,32,41,4201572132,136079,1000004,0,,4201572132,0,0,1,"default_rng([20260924, 0, 3, 43])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,43,40,49,1075602465845,136079,1000004,0,,1075602465845,0,0,1,"default_rng([20260924, 0, 3, 43])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,43,48,57,275354231256382,136079,1000004,0,,275354231256382,0,0,1,"default_rng([20260924, 0, 3, 43])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,44,32,42,3142785969,363847,1000004,0,,3142785969,0,0,1,"default_rng([20260924, 0, 3, 44])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,44,40,50,804553208027,363847,1000004,0,,804553208027,0,0,1,"default_rng([20260924, 0, 3, 44])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,44,48,58,205965621254893,363847,1000004,0,,205965621254893,0,0,1,"default_rng([20260924, 0, 3, 44])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,45,32,41,2152867775,265575,1000004,0,,2152867775,0,0,1,"default_rng([20260924, 0, 3, 45])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,45,40,49,551134150362,265575,1000004,0,,551134150362,0,0,1,"default_rng([20260924, 0, 3, 45])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,45,48,57,141090342492618,265575,1000004,0,,141090342492618,0,0,1,"default_rng([20260924, 0, 3, 45])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,46,32,41,4137664879,138181,1000004,0,,4137664879,0,0,1,"default_rng([20260924, 0, 3, 46])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,46,40,49,1059242209139,138181,1000004,0,,1059242209139,0,0,1,"default_rng([20260924, 0, 3, 46])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,46,48,57,271166005539684,138181,1000004,0,,271166005539684,0,0,1,"default_rng([20260924, 0, 3, 46])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,47,32,41,3598158454,158899,1000004,0,,3598158454,0,0,1,"default_rng([20260924, 0, 3, 47])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,47,40,49,921128564330,158899,1000004,0,,921128564330,0,0,1,"default_rng([20260924, 0, 3, 47])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,47,48,57,235808912468406,158899,1000004,0,,235808912468406,0,0,1,"default_rng([20260924, 0, 3, 47])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,48,32,42,3611340939,316639,1000004,0,,3611340939,0,0,1,"default_rng([20260924, 0, 3, 48])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,48,40,50,924503280406,316639,1000004,0,,924503280406,0,0,1,"default_rng([20260924, 0, 3, 48])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,48,48,58,236672839783826,316639,1000004,0,,236672839783826,0,0,1,"default_rng([20260924, 0, 3, 48])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,49,32,42,3886901470,294191,1000004,0,,3886901470,0,0,1,"default_rng([20260924, 0, 3, 49])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,49,40,50,995046776303,294191,1000004,0,,995046776303,0,0,1,"default_rng([20260924, 0, 3, 49])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,49,48,58,254731974733608,294191,1000004,0,,254731974733608,0,0,1,"default_rng([20260924, 0, 3, 49])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,50,32,42,3986296210,286855,1000004,0,,3986296210,0,0,1,"default_rng([20260924, 0, 3, 50])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,50,40,50,1020491829824,286855,1000004,0,,1020491829824,0,0,1,"default_rng([20260924, 0, 3, 50])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,50,48,58,261245908434826,286855,1000004,0,,261245908434826,0,0,1,"default_rng([20260924, 0, 3, 50])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,51,32,41,2295997617,249019,1000004,0,,2295997617,0,0,1,"default_rng([20260924, 0, 3, 51])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,51,40,49,587775390026,249019,1000004,0,,587775390026,0,0,1,"default_rng([20260924, 0, 3, 51])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,51,48,57,150470499846749,249019,1000004,0,,150470499846749,0,0,1,"default_rng([20260924, 0, 3, 51])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,52,32,42,4030341987,283721,1000004,0,,4030341987,0,0,1,"default_rng([20260924, 0, 3, 52])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,52,40,50,1031767548715,283721,1000004,0,,1031767548715,0,0,1,"default_rng([20260924, 0, 3, 52])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,52,48,58,264132492471111,283721,1000004,0,,264132492471111,0,0,1,"default_rng([20260924, 0, 3, 52])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,53,32,42,3488863217,327755,1000004,0,,3488863217,0,0,1,"default_rng([20260924, 0, 3, 53])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,53,40,50,893148983443,327755,1000004,0,,893148983443,0,0,1,"default_rng([20260924, 0, 3, 53])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,53,48,58,228646139761303,327755,1000004,0,,228646139761303,0,0,1,"default_rng([20260924, 0, 3, 53])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,54,32,40,2249033255,127109,1000004,0,,2249033255,0,0,1,"default_rng([20260924, 0, 3, 54])",2,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,54,40,48,575752513244,127109,1000004,0,,575752513243,1,2,2,"default_rng([20260924, 0, 3, 54])",2,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,54,48,56,147392643390299,127109,1000004,0,,147392643390298,1,2,2,"default_rng([20260924, 0, 3, 54])",2,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,55,32,41,3739623008,152889,1000004,0,,3739623008,0,0,1,"default_rng([20260924, 0, 3, 55])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,55,40,49,957343489941,152889,1000004,0,,957343489941,0,0,1,"default_rng([20260924, 0, 3, 55])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,55,48,57,245079933424811,152889,1000004,0,,245079933424811,0,0,1,"default_rng([20260924, 0, 3, 55])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,56,32,41,3207205499,178269,1000004,0,,3207205499,0,0,1,"default_rng([20260924, 0, 3, 56])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,56,40,49,821044607749,178269,1000004,0,,821044607749,0,0,1,"default_rng([20260924, 0, 3, 56])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,56,48,57,210187419583775,178269,1000004,0,,210187419583775,0,0,1,"default_rng([20260924, 0, 3, 56])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,57,32,41,2393798922,238845,1000004,0,,2393798922,0,0,1,"default_rng([20260924, 0, 3, 57])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,57,40,49,612812523922,238845,1000004,0,,612812523922,0,0,1,"default_rng([20260924, 0, 3, 57])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,57,48,57,156880006124099,238845,1000004,0,,156880006124099,0,0,1,"default_rng([20260924, 0, 3, 57])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,58,32,41,2503347972,228393,1000004,0,,2503347972,0,0,1,"default_rng([20260924, 0, 3, 58])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,58,40,49,640857080814,228393,1000004,0,,640857080814,0,0,1,"default_rng([20260924, 0, 3, 58])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,58,48,57,164059412688500,228393,1000004,0,,164059412688500,0,0,1,"default_rng([20260924, 0, 3, 58])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,59,32,41,3086979523,185213,1000004,0,,3086979523,0,0,1,"default_rng([20260924, 0, 3, 59])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,59,40,49,790266757788,185213,1000004,0,,790266757788,0,0,1,"default_rng([20260924, 0, 3, 59])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,59,48,57,202308289993813,185213,1000004,0,,202308289993813,0,0,1,"default_rng([20260924, 0, 3, 59])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,60,32,40,2148290749,133069,1000004,0,,2148290749,0,0,1,"default_rng([20260924, 0, 3, 60])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,60,40,48,549962431843,133069,1000004,0,,549962431843,0,0,1,"default_rng([20260924, 0, 3, 60])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,60,48,56,140790382551730,133069,1000004,0,,140790382551730,0,0,1,"default_rng([20260924, 0, 3, 60])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,61,32,41,3925295912,145657,1000004,0,,3925295912,0,0,1,"default_rng([20260924, 0, 3, 61])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,61,40,49,1004875753493,145657,1000004,0,,1004875753493,0,0,1,"default_rng([20260924, 0, 3, 61])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,61,48,57,257248192894323,145657,1000004,0,,257248192894323,0,0,1,"default_rng([20260924, 0, 3, 61])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,62,32,42,4037430128,283223,1000004,0,,4037430128,0,0,1,"default_rng([20260924, 0, 3, 62])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,62,40,50,1033582112832,283223,1000004,0,,1033582112832,0,0,1,"default_rng([20260924, 0, 3, 62])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,62,48,58,264597020885088,283223,1000004,0,,264597020885088,0,0,1,"default_rng([20260924, 0, 3, 62])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,63,32,41,3562207798,160503,1000004,0,,3562207798,0,0,1,"default_rng([20260924, 0, 3, 63])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,63,40,49,911925196231,160503,1000004,0,,911925196231,0,0,1,"default_rng([20260924, 0, 3, 63])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,63,48,57,233452850235132,160503,1000004,0,,233452850235132,0,0,1,"default_rng([20260924, 0, 3, 63])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,64,32,41,3309306108,172769,1000004,0,,3309306108,0,0,1,"default_rng([20260924, 0, 3, 64])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,64,40,49,847182363711,172769,1000004,0,,847182363711,0,0,1,"default_rng([20260924, 0, 3, 64])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,64,48,57,216878685109888,172769,1000004,0,,216878685109888,0,0,1,"default_rng([20260924, 0, 3, 64])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,65,32,41,3976633242,143777,1000004,0,,3976633242,0,0,1,"default_rng([20260924, 0, 3, 65])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,65,40,49,1018018109940,143777,1000004,0,,1018018109940,0,0,1,"default_rng([20260924, 0, 3, 65])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,65,48,57,260612636144680,143777,1000004,0,,260612636144680,0,0,1,"default_rng([20260924, 0, 3, 65])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,66,32,41,2410044991,237235,1000004,0,,2410044991,0,0,1,"default_rng([20260924, 0, 3, 66])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,66,40,49,616971517583,237235,1000004,0,,616971517583,0,0,1,"default_rng([20260924, 0, 3, 66])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,66,48,57,157944708501176,237235,1000004,0,,157944708501176,0,0,1,"default_rng([20260924, 0, 3, 66])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,67,32,42,3864801947,295873,1000004,0,,3864801947,0,0,1,"default_rng([20260924, 0, 3, 67])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,67,40,50,989389298338,295873,1000004,0,,989389298338,0,0,1,"default_rng([20260924, 0, 3, 67])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,67,48,58,253283660374641,295873,1000004,0,,253283660374641,0,0,1,"default_rng([20260924, 0, 3, 67])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,68,32,42,4262250900,268283,1000004,0,,4262250900,0,0,1,"default_rng([20260924, 0, 3, 68])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,68,40,50,1091136230413,268283,1000004,0,,1091136230413,0,0,1,"default_rng([20260924, 0, 3, 68])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,68,48,58,279330874985808,268283,1000004,0,,279330874985808,0,0,1,"default_rng([20260924, 0, 3, 68])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,69,32,41,3460908688,165201,1000004,0,,3460908688,0,0,1,"default_rng([20260924, 0, 3, 69])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,69,40,49,885992624172,165201,1000004,0,,885992624172,0,0,1,"default_rng([20260924, 0, 3, 69])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,69,48,57,226814111787918,165201,1000004,0,,226814111787918,0,0,1,"default_rng([20260924, 0, 3, 69])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,70,32,41,4077552150,140217,1000004,0,,4077552150,0,0,1,"default_rng([20260924, 0, 3, 70])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,70,40,49,1043853350326,140217,1000004,0,,1043853350326,0,0,1,"default_rng([20260924, 0, 3, 70])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,70,48,57,267226457683458,140217,1000004,0,,267226457683458,0,0,1,"default_rng([20260924, 0, 3, 70])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,71,32,41,2833920945,201751,1000004,0,,2833920945,0,0,1,"default_rng([20260924, 0, 3, 71])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,71,40,49,725483761892,201751,1000004,0,,725483761892,0,0,1,"default_rng([20260924, 0, 3, 71])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,71,48,57,185723843044354,201751,1000004,0,,185723843044354,0,0,1,"default_rng([20260924, 0, 3, 71])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,72,32,41,4210222694,135799,1000004,0,,4210222694,0,0,1,"default_rng([20260924, 0, 3, 72])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,72,40,49,1077817009545,135799,1000004,0,,1077817009545,0,0,1,"default_rng([20260924, 0, 3, 72])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,72,48,57,275921154443642,135799,1000004,0,,275921154443642,0,0,1,"default_rng([20260924, 0, 3, 72])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,73,32,41,3076889570,185819,1000004,0,,3076889570,0,0,1,"default_rng([20260924, 0, 3, 73])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,73,40,49,787683730002,185819,1000004,0,,787683730002,0,0,1,"default_rng([20260924, 0, 3, 73])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,73,48,57,201647034880597,185819,1000004,0,,201647034880597,0,0,1,"default_rng([20260924, 0, 3, 73])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,74,32,41,3375430731,169385,1000004,0,,3375430731,0,0,1,"default_rng([20260924, 0, 3, 74])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,74,40,49,864110267206,169385,1000004,0,,864110267206,0,0,1,"default_rng([20260924, 0, 3, 74])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,74,48,57,221212228404749,169385,1000004,0,,221212228404749,0,0,1,"default_rng([20260924, 0, 3, 74])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,75,32,41,4105981220,139247,1000004,0,,4105981220,0,0,1,"default_rng([20260924, 0, 3, 75])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,75,40,49,1051131192230,139247,1000004,0,,1051131192230,0,0,1,"default_rng([20260924, 0, 3, 75])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,75,48,57,269089585210813,139247,1000004,0,,269089585210813,0,0,1,"default_rng([20260924, 0, 3, 75])",0,True
2026-09-24T16:29:43+00:00,c6ff5d9686e36de54234b0d9261cdaeaeced59a5,False,,,,lenet5,fc1,,model,9.885,,76,32,42,3224325955,354645,1000004,0,,3224325955,0,0,1,"default_rng([20260924, 0, 3, 76])",0,True
